sku,name,type,price,description,order_id
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,15c382e5-a723-4711-8431-859571f8e7e7
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",952d62d6-b963-43c2-ba85-d1084200ef6f
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,952d62d6-b963-43c2-ba85-d1084200ef6f
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,0b05efb1-297e-40a4-a1c6-e4de1e9f2568
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,e0fa004a-ffe3-48ed-b2da-e7bad8fbcbf0
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",b84813a7-a919-4b25-b4a8-c0f8c79814d3
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",b84813a7-a919-4b25-b4a8-c0f8c79814d3
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",00107b70-23f8-48aa-a69d-0987bcb01e28
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,00107b70-23f8-48aa-a69d-0987bcb01e28
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,f32186fa-9655-4aed-a292-9777a76edee3
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",f32186fa-9655-4aed-a292-9777a76edee3
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,52e490f9-c006-4243-93fa-c75386c1054c
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,52e490f9-c006-4243-93fa-c75386c1054c
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,cdc45026-0c29-4243-8618-a0a92a4880fd
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",0bfbea95-c46c-420b-ba85-57f8320970f4
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,9fba1eae-6cd6-42ee-ba25-d2c64cebdc13
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",9fba1eae-6cd6-42ee-ba25-d2c64cebdc13
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",9fba1eae-6cd6-42ee-ba25-d2c64cebdc13
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,209b3295-4e71-468c-af43-c77bd9185c66
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,978b4855-d4f7-4876-9790-b471f1592c36
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",9b435bc2-98e2-481c-81cb-e35bac472603
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,9b435bc2-98e2-481c-81cb-e35bac472603
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",9b435bc2-98e2-481c-81cb-e35bac472603
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",9b435bc2-98e2-481c-81cb-e35bac472603
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,3c44b5df-8e28-4f1b-b88e-88759bf410c2
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,4112b45d-fa07-4351-b424-153bb6bf67da
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",c1e05c5e-04e1-4b34-bbad-7bf81b9097ba
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,c1e05c5e-04e1-4b34-bbad-7bf81b9097ba
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",c1e05c5e-04e1-4b34-bbad-7bf81b9097ba
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,cd53ef8c-6ac7-4888-a634-15e6f37e71d6
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",11240cec-d381-4f7b-b151-46046a3bd9ca
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,11240cec-d381-4f7b-b151-46046a3bd9ca
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,11240cec-d381-4f7b-b151-46046a3bd9ca
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,25defb5c-9f79-4fd5-8295-c3739411fc36
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,c96e5ab6-eda9-4d73-8697-fb8cae04c258
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,c96e5ab6-eda9-4d73-8697-fb8cae04c258
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,89297847-5104-47bb-bcbc-26fff75676bf
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,430e8eb6-9a44-4c71-8c2d-8ec450fdf018
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,f9c2bb3e-8446-40f1-ad9b-6f668a987e7d
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",f9c2bb3e-8446-40f1-ad9b-6f668a987e7d
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,1b4a2437-70af-46fe-be0d-7a3abd8515cd
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,3c47cf89-02d0-4df9-a879-5dd28b340f3e
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,3c47cf89-02d0-4df9-a879-5dd28b340f3e
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,9aa22861-9b5c-49ff-9514-cdd67574ba03
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,5b34c882-ed91-4d82-baef-ce731a070ff2
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,083ddba8-8af8-444a-95c0-da001d2683fd
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,07ce86f7-865f-4d29-a11b-89384708399d
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,017f0580-96ea-461b-8519-95b48feb03c7
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,11d54299-d785-4226-a2d8-9c23e9d5a9ec
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,21c9dd68-9fb6-411f-8e5f-2adef1d9eebb
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",21c9dd68-9fb6-411f-8e5f-2adef1d9eebb
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,4235c264-e47b-4b21-b864-e9e7ae6fe842
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,d00da720-c88a-49c1-9d0e-2f0d592d2e10
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,eee5349c-fbf5-47ef-80eb-421f7cde52dc
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,8cd8757e-3406-4be0-9ce4-7cf23ac446da
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",8cd8757e-3406-4be0-9ce4-7cf23ac446da
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,88d83f04-7701-49df-89b7-4be70622c5a8
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,88d83f04-7701-49df-89b7-4be70622c5a8
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,0e7fb409-28cf-4b9b-9ea0-8662972684c2
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,0e7fb409-28cf-4b9b-9ea0-8662972684c2
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",078cbaff-9a66-4196-b040-77d743219f5f
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",078cbaff-9a66-4196-b040-77d743219f5f
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,cf3202f0-e6d9-4932-8fee-63b9ccefc154
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,7df5589f-2676-4d8f-83c9-f24e8d9bcd47
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,7df5589f-2676-4d8f-83c9-f24e8d9bcd47
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,27451edf-9124-4fbb-bd9b-9d6474c49aa4
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,2f047431-c91d-4b6b-802c-f88091983811
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",2f047431-c91d-4b6b-802c-f88091983811
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",8dfa4bcc-768a-4c1d-8749-bbf059b9cf90
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,39fcdb0a-8ee1-4846-b48a-7c21a35ae644
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,1be3f14e-0098-4097-8730-33f9f78c886d
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,1be3f14e-0098-4097-8730-33f9f78c886d
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,93b764af-005f-4556-8ebb-b629363a368b
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",93b764af-005f-4556-8ebb-b629363a368b
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,1ea8ad6e-69a0-4fd6-850c-b4f36bcc3fc1
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",1ea8ad6e-69a0-4fd6-850c-b4f36bcc3fc1
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,1ea8ad6e-69a0-4fd6-850c-b4f36bcc3fc1
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",1ea8ad6e-69a0-4fd6-850c-b4f36bcc3fc1
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",7d889591-dc33-4a12-ad36-e20a7d6d3733
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,7d889591-dc33-4a12-ad36-e20a7d6d3733
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",a24a51d4-a13e-489d-a3b9-9036d1aba11d
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,09e06f47-5e51-4249-8653-9608abc87f09
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,09e06f47-5e51-4249-8653-9608abc87f09
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,60195b0e-02e0-4847-b970-e572dd373ffe
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,60195b0e-02e0-4847-b970-e572dd373ffe
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,9a67c4df-f3dd-43cb-a433-e789dd12d73a
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,3d0a05ef-491c-412e-84d6-28504e7d536f
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,f47e4fc7-21e1-4f44-b893-75be39a76c25
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,f47e4fc7-21e1-4f44-b893-75be39a76c25
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,5ac96213-4c96-43f2-9207-efcaf79841a1
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,5ac96213-4c96-43f2-9207-efcaf79841a1
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",dc544640-907c-4123-a871-e1007d3aab0e
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",dc544640-907c-4123-a871-e1007d3aab0e
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,4afb1b7f-167c-4287-9d88-a75594a26f65
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,7df0c0b4-d390-4fd1-905a-306cae4663f5
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",0445af6b-fb66-4182-8499-2b57c97035ea
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,f840fb2d-9d97-45ed-9821-18d638052fa1
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,9cd6b06c-fb41-4b1f-88ce-ac467cc2453b
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",9cd6b06c-fb41-4b1f-88ce-ac467cc2453b
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,dabeebc1-640f-4bcd-85cd-2c96f7e535c7
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,452a523e-52f5-4472-9008-ecff41786df2
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",547592c9-7abd-4b44-9b20-19bea949294c
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,547592c9-7abd-4b44-9b20-19bea949294c
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,276c0b3b-5616-419b-b378-88c4d2a54356
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,276c0b3b-5616-419b-b378-88c4d2a54356
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,e75d7246-61a9-4ea7-8900-d113ccfc2862
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",27112533-5dd9-4c50-b2bc-a54fc758cd4b
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,c43cfbed-6497-406f-9b6c-4b386944e322
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,18ceac08-08da-4a2c-916a-b1a807a404d0
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,18ceac08-08da-4a2c-916a-b1a807a404d0
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,18ceac08-08da-4a2c-916a-b1a807a404d0
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,631eb44d-be85-4436-bdc9-0ce088b30125
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",631eb44d-be85-4436-bdc9-0ce088b30125
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",3b0ec457-4cb9-43c8-878a-f2fd507dfce7
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,1ceb6d7d-d6e7-4562-82d6-92608a4cc21f
JAF-003,the krautback,ItemType.JAFFLE,1200,lamb and pork bratwurst with house-pickled cabbage sauerkraut and mustard,1ceb6d7d-d6e7-4562-82d6-92608a4cc21f
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,e0076d73-e93a-46ff-8057-78cb2d8a44c7
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,2c0e6c8d-955b-46e0-a115-6906bc862446
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",2c0e6c8d-955b-46e0-a115-6906bc862446
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,6d1c1a04-be1b-499d-811f-933bcbff0654
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,bc18d35b-d9d4-4ea2-aa28-8d0eddbe07ba
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,efdb8495-41a2-4e26-be41-f5adea6ddfcb
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,efdb8495-41a2-4e26-be41-f5adea6ddfcb
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,efdb8495-41a2-4e26-be41-f5adea6ddfcb
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",efdb8495-41a2-4e26-be41-f5adea6ddfcb
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",6d6718c0-3f67-4874-af19-5b6a64143fb9
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,bb0dc2e8-f2fd-4ffd-9969-bd793f0ba3f9
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",bb0dc2e8-f2fd-4ffd-9969-bd793f0ba3f9
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,04b06470-1744-4c4b-998c-2f2f66dac9af
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,04b06470-1744-4c4b-998c-2f2f66dac9af
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,6b46b5eb-1ef7-4746-ab65-833c39002653
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,6b46b5eb-1ef7-4746-ab65-833c39002653
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,5e9bbab9-eab6-405a-9932-87856dcf8ff3
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,295b72aa-e937-4772-8bca-643587ba4746
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,fbda037a-9aae-423c-add1-fff56117e43e
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,4c3f4dc3-eeaf-48f2-b615-69366b351618
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",4c3f4dc3-eeaf-48f2-b615-69366b351618
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,384ffbab-1335-4a56-8877-ab7f1b4785c5
JAF-004,flame impala,ItemType.JAFFLE,1400,"pulled pork and pineapple al pastor marinated in ghost pepper sauce, kevin parker's favorite! ",384ffbab-1335-4a56-8877-ab7f1b4785c5
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,896c7c2e-7173-476c-a443-7c911f48a78e
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,15907108-a937-4edd-a406-8571b01ee2d1
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,1042e969-8ed9-4b82-b68b-abd3e29a4ab1
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,4028c822-d98d-43a9-8b14-ad483489fec8
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,4028c822-d98d-43a9-8b14-ad483489fec8
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",4028c822-d98d-43a9-8b14-ad483489fec8
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,4f182349-bc38-428e-b281-04d22c0f6716
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,76920bfb-57d5-47d9-a90a-752c8b87e47b
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",46a98b7f-c899-4973-bad8-065e0162a882
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,46a98b7f-c899-4973-bad8-065e0162a882
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,d9847bd1-bad5-4039-a332-8c4a30e721f8
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",e6b392d8-8099-4c2a-aa4b-6e0e54745c59
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",e6b392d8-8099-4c2a-aa4b-6e0e54745c59
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,5231fc3f-66c1-48bb-a758-6800f908247e
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,174d547c-f6ad-4f6b-8054-85303db2dbf6
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,174d547c-f6ad-4f6b-8054-85303db2dbf6
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,7323a37f-8e91-4b60-8b35-ac870999a5ea
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,3426808e-82ef-42e9-ae5e-dfe85035b491
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,530325ef-f40c-410b-9e3c-d2381b90eba5
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",d002c8bf-11b4-423c-8b88-ac7e78ac613b
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,d002c8bf-11b4-423c-8b88-ac7e78ac613b
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,b58f49b9-cd68-4273-94c1-bda49d46f2c9
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,9333d21c-3e90-4e9f-bbe5-25d25d994ff3
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,9333d21c-3e90-4e9f-bbe5-25d25d994ff3
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,3b6064ae-ad2d-4758-9036-9d98fefa5045
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,587b79de-d9b5-47df-b4a3-13f8cb38be0a
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",587b79de-d9b5-47df-b4a3-13f8cb38be0a
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",e2299d2e-2385-4f15-850a-7cf5fd3f9a13
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",e2299d2e-2385-4f15-850a-7cf5fd3f9a13
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",e2299d2e-2385-4f15-850a-7cf5fd3f9a13
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,97b42ee6-60f6-46a4-9e7b-fa6512138a39
BEV-004,for richer or pourover ,ItemType.BEVERAGE,700,daily selection of single estate beans for a delicious hot pourover,97b42ee6-60f6-46a4-9e7b-fa6512138a39
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,790f64e2-0f35-4540-943c-9d4dd946b8c8
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",790f64e2-0f35-4540-943c-9d4dd946b8c8
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,4e51a109-eddd-4268-adb4-ee84c6fd5828
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,b7954291-6274-4726-a48e-ed69f58cd8ea
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,9200c4d6-a9d3-4f83-b84d-74f538c084e6
JAF-001,nutellaphone who dis?,ItemType.JAFFLE,1100,nutella and banana jaffle,9200c4d6-a9d3-4f83-b84d-74f538c084e6
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",f92aafcd-92e1-48a3-9939-fc9d6a62acbe
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",f92aafcd-92e1-48a3-9939-fc9d6a62acbe
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,5ca8c94c-0df9-49ec-a013-40447b88b6ba
JAF-005,mel-bun,ItemType.JAFFLE,1200,"melon and minced beef bao, in a jaffle, savory and sweet",5ca8c94c-0df9-49ec-a013-40447b88b6ba
BEV-001,tangaroo,ItemType.BEVERAGE,600,mango and tangerine smoothie,b50a55c4-f2d6-4a65-b970-d8e66a51d19f
BEV-005,adele-ade,ItemType.BEVERAGE,400,"a kiwi and lime agua fresca, hello from the other side of thirst",a01072d4-3bd5-4f3f-9e0a-b828804dcd3a
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,d7ab8ed2-3607-4779-8957-ef65e15c7086
BEV-003,vanilla ice,ItemType.BEVERAGE,600,iced coffee with house-made french vanilla syrup,8c8c523b-92c6-4789-bbe0-df2c69c93500
BEV-002,chai and mighty,ItemType.BEVERAGE,500,oatmilk chai latte with protein boost,a896cd81-a0da-4d05-9b68-fd5fbe297453
JAF-002,doctor stew,ItemType.JAFFLE,1100,house-made beef stew jaffle,a896cd81-a0da-4d05-9b68-fd5fbe297453
